회사명,거래소코드,회계년도,자산(*)(IFRS연결)(천원),부채비율(IFRS연결),자기자본구성비율(IFRS연결),매출액증가율(IFRS연결),영업활동으로 인한 현금흐름(간접법)(*)(비교)(IFRS연결)(천원),PBR(최고)(IFRS),PBR(최저)(IFRS),매출액(영업수익)(*)(연결)(천원),배당성향(IFRS연결)
(주)풍산홀딩스,005810,2018/12,879345785,23.26,81.13,-2.76,-11000429,1.01,0.62,306063836,
(주)플레이그램,009810,2018/12,45213641,6.02,94.32,-76.77,1891497,2.3,0.76,6528350,
(주)하나금융지주,086790,2018/12,,,,,-5431734000,,,32515947000,
(주)하나투어,039130,2018/12,716121751,198.53,33.5,21.39,20215985,9.2,4.02,828273952,
(주)하이브,352820,2018/12,,,,,74686749,,,,
(주)하이스틸,071090,2018/12,232990175,81.47,55.1,-19.45,13120122,1,0.32,170541410,
(주)하이트론씨스템즈,019490,2018/12,64127489,86.76,53.55,8.52,-7931442,0.82,0.52,40770079,
(주)한국전자홀딩스,006200,2018/12,390848476,47.98,67.58,-8.99,24714964,0.38,0.22,234220979,
(주)한국종합기술,023350,2018/12,,,,,,1.07,0.36,,
(주)한국카본,017960,2018/12,360113098,18.57,84.34,-5.17,42776647,1.15,0.75,226695050,
(주)한국토지신탁,034830,2018/12,,,,,66126620,,,269317586,
(주)한국특강,007280,2018/12,,,,,,1.24,0.36,,
(주)한국화장품제조,003350,2018/12,,,,,,5.16,2.64,,
(주)한농화성,011500,2018/12,,,,,,1.09,0.47,,
(주)한독,002390,2018/12,652616127,108.25,48.02,6.88,29455780,1.8,0.86,446731041,
(주)한미글로벌건축사사무소,053690,2018/12,209712007,102.94,49.28,3.43,6479396,1.62,0.93,207721612,
(주)한샘,009240,2018/12,940149892,63.66,61.1,-6.5,63738444,8.12,2.09,1928463279,
(주)한섬,020000,2018/12,1219779752,22.68,81.52,5.74,214939853,1.11,0.69,1299209402,
(주)한솔케미칼,014680,2018/12,791727785,77.03,56.49,11.58,100575893,2.96,2.14,581947486,
(주)한솔홈데코,025750,2018/12,308077735,90.59,52.47,16.73,21733519,1.37,0.61,296884850,
(주)한익스프레스,014130,2018/12,199582549,198.01,33.56,7.19,6489598,1.46,0.07,565826800,
(주)한진,002320,2018/12,2661425067,149.4,40.1,7.62,116083530,0.68,0.23,1950771934,
(주)한진중공업홀딩스,003480,2018/12,1873603000,410.45,19.59,4.33,57164000,0.41,0.24,946003000,
(주)한진칼,180640,2018/12,2850066743,65.32,60.49,13.5,78195036,1.33,0.63,1304892515,
(주)한창,005110,2018/12,106233878,225.67,30.71,-11.54,-11225253,4.62,1.49,99100978,
(주)한창제지,009460,2018/12,,,,,,2.58,0.69,,
(주)한컴라이프케어,372910,2018/12,125897754,0,0,0,22246213,0,0,99008275,
(주)한화,000880,2018/12,169548577000,900.11,10,-3.3,2749201000,1.46,0.79,48740153000,
(주)현대리바트,079430,2018/12,678896575,51.75,65.9,52.15,6802315,1.56,0.86,1351703360,
(주)현대미포조선,010620,2018/12,3463733941,49.48,66.9,-2.05,518544275,1.03,0.49,2403016269,
(주)현대백화점,069960,2018/12,6988562089,44.72,69.1,0.76,435324558,0.77,0.53,1862205782,
(주)현대지에프홀딩스,005440,2018/12,2837374829,34.4,74.4,28.33,95424533,1.24,0.87,3251741146,
(주)현대퓨처넷,126560,2018/12,780480291,9.3,91.49,-0.17,63247286,0.83,0.61,289738546,
(주)현대홈쇼핑,057050,2018/12,2547695055,51.24,66.12,-2.44,1791563,1.08,0.77,1017719940,
(주)혜인,003010,2018/12,228402133,149.18,40.13,-8.76,3000832,1.49,0.46,216727129,
(주)호텔신라,008770,2018/12,2303742128,201.12,33.21,17.5,153867114,6.51,3.38,4713673210,
(주)화승엔터프라이즈,241590,2018/12,760455511,168.59,37.23,14.45,42902379,9.16,2.95,879226467,
(주)화승인더스트리,006060,2018/12,991258651,179.92,35.72,-3.48,56944828,4.37,2.34,1111909652,
(주)화승코퍼레이션,013520,2018/12,1211764734,454.62,18.03,5.87,19198663,0.94,0.47,1528089419,
(주)화신,010690,2018/12,828226155,182.5,35.4,0.83,7174539,0.47,0.19,1075815800,
(주)화인베스틸,133820,2018/12,,,,,,1.19,0.56,,
(주)황금에스티,032560,2018/12,406187489,51.37,66.06,8.92,10055664,1.27,0.48,244773430,
(주)효성,004800,2018/12,6407904916,137.14,42.17,-76.16,264011739,1.95,0.47,2991006158,
(주)후성,093370,2018/12,441480960,79.83,55.61,10.49,30713638,5.32,3.05,274933667,
(주)휠라홀딩스,081660,2018/12,3304339508,119.34,45.59,16.77,274605174,4.08,0.73,2954642540,
(주)휴니드테크놀러지스,005870,2018/12,,,,,,1.99,0.99,,
(주)휴비스,079980,2018/12,958085427,134.75,42.6,-1.44,42045918,1.39,0.67,1262515099,
(주)휴스틸,005010,2018/12,603455402,48.63,67.28,-14.74,113869760,0.46,0.19,588768601,
AJ네트웍스(주),095570,2018/12,2575139461,423.61,19.1,-26.16,-83538855,1.45,0.77,1056691254,
CS홀딩스(주),000590,2018/12,304418193,10.8,90.26,1.32,10186160,0.77,0.4,122550869,
DB금융투자(주),016610,2018/12,,,,,168835383,,,848711162,
DB손해보험(주),005830,2018/12,,,,,246437608,,,17454511735,
HD현대(주),267250,2018/12,23347820007,121.22,45.2,90.61,668090632,1.52,0.98,27256649937,
KG스틸(주),016380,2018/12,2506058874,38840.82,0.26,-1.97,-8222718,35.39,14.25,2545097238,
KISCO홀딩스(주),001940,2018/12,1545159970,20.81,82.78,7.66,77436755,0.51,0.07,1314754935,
LG이노텍(주),011070,2018/12,5756067241,171.74,36.8,4.46,1062343412,2.5,1.23,7982103643,
LS일렉트릭(주),010120,2018/12,2405835525,85.42,53.93,6.03,204655399,2.3,1.26,2484978337,
OCI(주),010060,2018/12,5659590446,62.05,61.71,-14.3,676513158,1.35,0.58,3112143978,
SK이노베이션(주),096770,2018/12,36085384070,86.7,53.56,17.83,1728062366,1.86,1.41,54510898386,
SNT다이내믹스(주),003570,2018/12,845671572,39.2,71.84,-9.17,36672642,0.47,0.32,396259118,
SNT모티브(주),064960,2018/12,1196519724,45.07,68.93,-6.95,90371134,1.23,0.53,1058426414,
STX엔진(주),077970,2018/12,864147954,290.63,25.6,22.8,-59179632,2.03,0.67,577328443,
STX중공업(주),071970,2018/12,567197923,268.62,27.13,-14.91,11573443,1.45,0.18,214807699,
가온전선(주),000500,2018/12,526494275,102.18,49.46,0.44,27639143,0.57,0.26,840654318,
강남제비스코(주),000860,2018/12,657866050,19.71,83.53,2.33,10276336,0.72,0.44,307020826,
경인전자(주),009140,2018/12,57418578,5.08,95.17,-16.13,-181839,1.44,0.59,18467479,
계룡건설산업(주),013580,2018/12,1726211682,292.48,25.48,2.31,104065314,0.9,0.46,2292657938,
계양전기(주),012200,2018/12,273358875,49.65,66.82,7.4,-2972426,1.14,0.56,365071318,
고려산업(주),002140,2018/12,213622767,131.22,43.25,-9.22,-5720631,1.3,0.5,158429984,
고려아연(주),010130,2018/12,7225894144,13.36,88.22,4.35,888331258,1.77,1.2,6883323140,
고려제강(주),002240,2018/12,2387466225,63.85,61.03,1.73,124047823,0.68,0.37,1577235683,
광동제약(주),009290,2018/12,732056804,69.91,58.85,3.39,53096472,1.49,0.72,1180219947,
광전자(주),017900,2018/12,262117704,16.81,85.61,-0.26,12554255,0.98,0.45,176929800,
교보증권(주),030610,2018/12,,,,,138717107,,,1250106272,
교촌에프앤비(주),339770,2018/12,112163711,104.47,48.91,0,17674391,0,0,339117474,
국도화학(주),007690,2018/12,854418441,71,58.48,19.02,-12148325,0.97,0.57,1280615690,
국제약품(주),002720,2018/12,126234896,83.75,54.42,-12.67,13248711,2.33,0.95,107681163,
그랜드코리아레저(주),114090,2018/12,765759332,36.24,73.4,0,92846437,3.9,2.54,480339214,
그린케미칼(주),083420,2018/12,,,,,,1.13,0.69,,
극동유화(주),014530,2018/12,280142460,75.17,57.09,69.54,12418597,1.04,0.7,830880010,
금강공업(주),014280,2018/12,852848677,140.76,41.54,-7.39,21919460,0.76,0.35,567908394,
금호건설(주),002990,2018/12,1182209922,231.8,30.14,6.07,55707440,1.76,1.03,1376712465,
금호석유화학(주),011780,2018/12,4616720748,96.61,50.86,10.27,484649992,2.74,1.79,5584910609,
금호전기(주),001210,2018/12,170295317,390.87,20.37,-77.18,-2178327,1.7,1.14,77296233,
금호타이어(주),073240,2018/12,4221394926,214.62,31.78,-11.05,93245123,1.53,0.62,2558681155,
기아(주),000270,2018/12,51786605000,90.09,52.61,1.18,4470764000,0.75,0.55,54169813000,
깨끗한나라(주),004540,2018/12,599409867,243.17,29.14,-5.09,-22458641,1.95,0.62,626328188,
남광토건(주),001260,2018/12,148906647,203.19,32.98,35.95,5000127,7.97,1.24,157172931,
남양유업(주),003920,2018/12,1052659644,18.43,84.44,-7.47,42557813,0.74,0.58,1079745260,
남해화학(주),025860,2018/12,,,,,,2.67,1.09,,
네이버(주),035420,2018/12,9881190909,66.09,60.21,19.42,973506368,7.19,0.77,5586904533,
넥센타이어(주),002350,2018/12,3242285269,127.02,44.05,0.98,156983755,0.98,0.57,1983976385,
넷마블(주),251270,2018/12,5433046593,19.37,83.78,-16.64,235338136,3.89,1.84,2021272799,
다스코(주),058730,2018/12,212416938,67.65,59.65,7.89,25298299,1.82,0.69,240804571,
다올투자증권(주),030210,2018/12,,,,,218938095,,,358697696,
대림비앤코(주),005750,2018/12,301673358,88.44,53.07,6.14,13011348,0.77,0.37,247179477,
대림통상(주),006570,2018/12,199273221,86.71,53.56,2.03,-11582281,0.74,0.46,201252856,
대상(주),001680,2018/12,2198994807,136.78,42.23,-0.41,121562419,1.21,0.87,2956761916,
대상홀딩스(주),084690,2018/12,2629588765,140.19,41.63,0.42,142677579,1.01,0.67,3398030852,
대성산업(주),128820,2018/12,1092773443,142.1,41.3,5.01,-50877982,0.78,0.36,945461187,
대성에너지(주),117580,2018/12,653850642,116.51,46.19,0,50181701,0.58,0.49,770982770,
대성홀딩스(주),016710,2018/12,1117337450,109.78,47.67,0.74,56378758,0.6,0.43,909829098,
대신증권(주),003540,2018/12,,,,,-1598084884,,,2557020040,
대영포장(주),014160,2018/12,,,,,,1.04,0.55,,
대우전자부품(주),009320,2018/12,,,,,,5.11,1.49,,
대우조선해양(주),042660,2018/12,11918521521,210.36,32.22,-13.13,725140996,1.11,0.4,9644383547,
대원강업(주),000430,2018/12,1085767330,90.25,52.56,-3.19,119893625,0.9,0.48,995413421,
대원전선(주),006340,2018/12,191535435,135.33,42.49,-14.96,-10931044,2.96,0.95,429504479,
대원제약(주),003220,2018/12,275438692,50.35,66.51,7.98,40032139,3,1.7,286652511,
대원화성(주),024890,2018/12,124822514,70.38,58.69,-3.17,6869127,1.7,0.71,114627062,
대창단조(주),015230,2018/12,229017785,26.29,79.19,24.4,-3299451,0.86,0.46,320500099,
대한방직(주),001070,2018/12,267468485,51.28,66.1,0.21,-18700691,2.38,0.31,209061757,
대한유화(주),006650,2018/12,1983913415,16.63,85.74,43.53,350888486,1.4,0.58,2553976806,
대한전선(주),001440,2018/12,1172944859,264.36,27.45,3.86,14354540,5.68,2.36,1648815011,
대한제강(주),084010,2018/12,657105860,51.09,66.19,-7.57,-16641282,0.78,0.28,1135523822,
대한제당(주),001790,2018/12,1135447475,151.22,39.81,-5.06,12613990,0.58,0.4,1210088269,
대한제분(주),001130,2018/12,919690199,22.79,81.44,6.63,12634599,0.54,0.43,864585836,
대한해운(주),005880,2018/12,2932927976,276.27,26.58,-17.69,258496571,1.39,0.79,1284595553,
대한화섬(주),003830,2018/12,,,,,,0.42,0.28,,
덕양산업(주),024900,2018/12,526312201,580.77,14.69,23.48,48360188,1.38,0.61,1292215903,
동국제강(주),001230,2018/12,5730222157,181.97,35.47,-1.4,229429860,0.52,0.28,5964930871,
동부건설(주),005960,2018/12,713764954,97.23,50.7,28.04,58922382,0.81,0.39,898151330,
동성제약(주),002210,2018/12,,,,,,21.56,2.15,,
동아쏘시오홀딩스(주),000640,2018/12,1241932782,68.8,59.24,2.5,58321852,1.91,1,707495924,
동아에스티(주),170900,2018/12,948673011,63.74,61.07,2.24,50136461,2.04,1.23,567433761,
동아타이어공업(주),282690,2018/12,,,,,22529178,0.73,0.41,,
동양생명보험(주),082640,2018/12,,,,,1669238823,,,5786922767,
동양철관(주),008970,2018/12,163635516,106.97,48.32,10.1,1476169,4.99,0.91,161996515,
동양피스톤(주),092780,2018/12,317620788,232.52,30.07,12.92,18558775,0.82,0.5,332214345,
동원산업(주),006040,2018/12,2592198631,166.25,37.56,2.67,52768725,1.76,0.95,2444610140,
동원수산(주),030720,2018/12,95398557,112.89,46.97,-12.17,373114,1.4,0.83,142021040,
동원시스템즈(주),014820,2018/12,1124057800,109.51,47.73,-20.02,75025943,4.02,1.69,1026318923,
동일고무벨트(주),163560,2018/12,284848797,52.25,65.68,1.22,9388752,0.62,0.41,262958904,
동일산업(주),004890,2018/12,409723954,15.44,86.63,3.16,2437585,0.57,0.39,391030405,
동일제강(주),002690,2018/12,,,,,,0.68,0.29,,
동화약품(주),000020,2018/12,370599243,24.61,80.25,0,-4360078,1.3,0.73,306602589,
두산밥캣(주),241560,2018/12,6446324312,72.38,58.01,17.16,616576546,1.39,1,3970765995,
두산에너빌리티(주),034020,2018/12,24814911564,299.05,25.06,1.64,989560099,0.89,0.4,14761064155,
디씨엠(주),024090,2018/12,187862926,15.37,86.68,-8.64,,1.14,0.87,122082606,
디아이동일(주),001530,2018/12,947634081,84.86,54.1,7.35,29577224,0.48,0.27,909348930,
디에스알(주),155660,2018/12,225031293,52.59,65.54,4.26,4576785,0.79,0.3,236022375,
디에스알제강(주),069730,2018/12,,,,,,0.79,0.32,,
디엘(주),000210,2018/12,12833716732,112.12,47.14,-10.95,1104521755,0.82,0.54,10984485292,
디엘건설(주),001880,2018/12,,,,,,0.73,0.45,,
디와이(주),013570,2018/12,742531917,66.55,60.04,8.35,53191107,0.92,0.61,891001641,
디와이파워(주),210540,2018/12,258539786,72.15,58.09,18.87,23485918,2.05,0.79,385733961,
롯데관광개발(주),032350,2018/12,506790646,80.38,55.44,8.23,2053895,4.18,1.61,76076009,
롯데렌탈(주),089860,2018/12,4766166550,628.1,13.73,3.94,-373548205,0,0,1866253762,
롯데손해보험(주),000400,2018/12,,,,,,,,,
롯데쇼핑(주),023530,2018/12,26259308858,111.3,47.33,-1.98,173274992,0.67,0.45,17820781435,
롯데에너지머티리얼즈(주),020150,2018/12,692206039,31,76.34,10.57,86016073,5.42,2.84,502007548,
롯데웰푸드(주),280360,2018/12,2542673939,102.13,49.47,318.62,184724781,0.72,0.5,1694513272,
롯데정밀화학(주),004000,2018/12,1700030433,23.38,81.05,18.3,273177219,1.67,0.8,1371695611,
롯데정보통신(주),286940,2018/12,703889698,92.06,52.07,444.37,107300289,1.14,0.74,811729801,
롯데지주(주),004990,2018/12,27618347496,227.49,30.54,206.02,-826654211,1.49,0.96,7271172032,
롯데칠성음료(주),005300,2018/12,3311280027,167.6,37.37,2.94,85909701,1.36,1.01,2346277859,
롯데케미칼(주),011170,2018/12,20799138833,53.56,65.12,4.22,1380927826,1.47,0.77,16545013877,
롯데하이마트(주),071840,2018/12,,,,,,0.96,0.54,,
명문제약(주),017180,2018/12,243065788,161.18,38.29,5.25,11407276,3.17,1.27,147498532,
명신산업(주),009900,2018/12,284502779,514.68,16.27,0,21406253,0,0,344193387,
무림페이퍼(주),009200,2018/12,2014259668,201.74,33.14,7.2,85487292,0.56,0.32,1109066894,
무림피앤피(주),009580,2018/12,1355957771,113.75,46.78,7.12,102202342,1.18,0.47,651176104,
문배철강(주),008420,2018/12,,,,,,1.17,0.45,,
미래산업(주),025560,2018/12,68651324,44.23,69.34,0.06,-1531649,4.17,1.97,34499216,
미래에셋생명보험(주),085620,2018/12,,,,,-332618276,,,3792550391,
미래에셋증권(주),006800,2018/12,,,,,-4875546660,,,13321921792,
미원상사(주),002840,2018/12,245546856,24.21,80.51,3.14,37383401,1.16,0.97,328648414,
미원스페셜티케미칼(주),268280,2018/12,,,,,21541804,1.81,1.35,,
미원홀딩스(주),107590,2018/12,222015479,68.11,59.49,20.76,9020838,1.23,0.67,141970840,
미원화학(주),134380,2018/12,,,,,,1.54,0.98,,
미창석유공업(주),003650,2018/12,,,,,12085661,0.61,0.51,,
백광산업(주),001340,2018/12,,,,,35062030,1.23,0.64,,
범양건영(주),002410,2018/12,118354421,136,42.37,13.75,22944431,2.33,0.7,155644035,
보해양조(주),000890,2018/12,200457249,188.89,34.61,-17.64,-2050115,3.51,1.09,82004392,
부광약품(주),003000,2018/12,493615375,19.39,83.76,28.84,6816641,3.96,2.56,194223518,
부국증권(주),001270,2018/12,,,,,480833,,,627203190,
부국철강(주),026940,2018/12,,,,,,0.84,0.37,,
부산산업(주),011390,2018/12,133607586,87.01,53.47,1.37,9773170,7.05,0.83,119399948,
부산주공(주),005030,2018/12,,,,,,1.16,0.29,,
비케이탑스(주),030790,2018/12,190646346,128.41,43.78,-18.86,,6.19,1.64,69990785,
사조동아원(주),008040,2018/12,468191705,164.29,37.84,6.93,28692647,1.42,0.79,422478552,
사조산업(주),007160,2018/12,1175998145,130.67,43.35,-4.16,16442563,1.36,0.83,782090587,
사조씨푸드(주),014710,2018/12,,,,,,0.6,0.43,,
삼부토건(주),001470,2018/12,383718891,127.77,43.9,-36.73,-17833573,1.21,0.39,177427227,
삼성SDI(주),006400,2018/12,19349721184,58.28,63.18,44.87,260609735,1.77,1.13,9158272455,
삼성공조(주),006660,2018/12,260167988,21.64,82.21,-11.88,1474305,0.51,0.34,80861051,
삼성물산(주),028260,2018/12,42406651758,88.06,53.17,6.41,1678376806,1.54,1.01,31155636887,
삼성바이오로직스(주),207940,2018/12,,,,,,9.6,4.5,,
삼성생명보험(주),032830,2018/12,,,,,1956123000,,,32240885000,
삼성에스디에스(주),018260,2018/12,8013849391,30.34,76.72,7.9,1196531554,4.35,2.87,10034218901,
삼성엔지니어링(주),028050,2018/12,4619648610,362.96,21.6,-0.84,446248384,5.39,3.31,5466957803,
삼성전기(주),009150,2018/12,8644914206,74.77,57.22,19.81,1558669241,3.44,1.84,8193023253,
삼성전자(주),005930,2018/12,339357244000,36.97,73.01,1.75,67031863000,2.36,0.03,243771415000,
삼성제약(주),001360,2018/12,160646664,22.01,81.96,10.89,,2.38,0.92,46483649,
삼성중공업(주),010140,2018/12,14282891986,111.72,47.23,-33.36,165522614,0.85,0.51,5265119547,
삼성증권(주),016360,2018/12,,,,,-1520202555,,,4890202365,
삼성카드(주),029780,2018/12,,,,,-403123159,,,3354199877,
삼성화재해상보험(주),000810,2018/12,,,,,2126237045,,,22209039345,
삼아알미늄(주),006110,2018/12,196741659,86.2,53.7,0,6170124,0.71,0.33,171318849,
삼양식품(주),003230,2018/12,412138323,75.81,56.88,2.37,37991964,4.07,1.74,469355767,
삼양통상(주),002170,2018/12,327534347,11.85,89.41,7.39,42698338,0.5,0.4,183198269,
삼영무역(주),002810,2018/12,386497292,15.54,86.55,3.8,8902843,1.19,0.74,269261481,
삼영전자공업(주),005680,2018/12,508021433,5.73,94.58,8.85,11567944,0.83,0.46,249682908,
삼익티에이치케이(주),004380,2018/12,,,,,,3.38,1.11,,
삼일제약(주),000520,2018/12,147948619,163.8,37.91,2.78,-2621622,6.5,0.85,94599866,
삼정펄프(주),009770,2018/12,201823661,11.91,89.36,-5.43,,0.6,0.42,135612627,
삼진제약(주),005500,2018/12,,,,,,4.72,2.56,,
삼호개발(주),010960,2018/12,276893453,50.43,66.47,12.4,6971261,1.1,0.51,298667874,
삼화왕관(주),004450,2018/12,,,,,14876222,0.89,0.68,,
삼화전기(주),009470,2018/12,128156723,117.19,46.04,-1.15,9897542,8.48,2.49,204664225,
삼화전자공업(주),011230,2018/12,64280396,233.79,29.96,-4.74,84649,6.42,1.26,42084172,
삼화콘덴서공업(주),001820,2018/12,220047088,72.76,57.88,37.69,60908394,9.99,3.2,274444671,
삼화페인트공업(주),000390,2018/12,557979480,98.02,50.5,7.4,9479119,1.08,0.5,524223807,
상신브레이크(주),041650,2018/12,429300584,147.48,40.41,-1.51,17028267,1.03,0.43,378699323,
새론오토모티브(주),075180,2018/12,267051610,20.1,83.26,-8.66,31895833,0.82,0.46,167560737,
샘표(주),007540,2018/12,320918955,37.71,72.62,0.39,27624187,1.17,0.54,275861156,
샘표식품(주),248170,2018/12,205518529,56.05,64.08,0.34,26356921,1.75,0.9,275613738,
서울도시가스(주),017390,2018/12,1368620519,44.45,69.23,2.85,-152893509,0.54,0.44,1388970384,
서울식품공업(주),004410,2018/12,,,,,,4.01,1.81,,
선도전기(주),007610,2018/12,149094572,77.85,56.23,-22.72,2466811,2.47,0.8,83770850,
성문전자(주),014910,2018/12,43264101,47.34,67.87,-10.28,985380,2.45,1.26,41332762,
성보화학(주),003080,2018/12,,,,,,0.94,0.76,,
성신양회(주),004980,2018/12,1061390657,174.35,36.45,6.32,20324703,1.29,0.36,688070396,
성창기업지주(주),000180,2018/12,648660747,32.55,75.44,-9.65,-123071,0.96,0.46,161073904,
세기상사(주),002420,2018/12,,,,,,2.22,1.09,,
세방(주),004360,2018/12,988929794,21.22,82.49,-2.17,25112670,0.61,0.44,651682250,
세방전지(주),004490,2018/12,1267930429,29.06,77.48,6.28,141603011,0.58,0.45,1180886079,
세원이앤씨(주),091090,2018/12,329475571,96.33,50.94,-15.37,2725613,2.69,1.05,133830066,
세종공업(주),033530,2018/12,871007601,141.03,41.49,6.14,34006353,0.64,0.29,1099512616,
세하(주),027970,2018/12,,,,,,2.1,1.17,,
송원산업(주),004430,2018/12,872544000,112.2,47.13,8.81,58215000,1.91,0.91,788738000,
스틱인베스트먼트(주),026890,2018/12,193666964,31.19,76.22,1.86,9235888,4.31,1.54,157686060,
신대양제지(주),016590,2018/12,746772367,47.44,67.82,38.33,137275758,1.35,0.41,709355685,
신라교역(주),004970,2018/12,581034541,13.97,87.74,-14,-3054582,0.6,0.39,355250226,
신세계건설(주),034300,2018/12,,,,,,0.83,0.47,,
신송홀딩스(주),006880,2018/12,205261964,64.14,60.92,-44.02,14262949,0.77,0.41,163341580,
신일전자(주),002700,2018/12,,,,,,2.21,1.23,,
신풍제약(주),019170,2018/12,386718512,81.35,55.14,1.29,32054460,3.44,1.59,187389168,
쌍용씨앤이(주),003410,2018/12,3429268015,73.23,57.73,-0.47,315983958,2.32,0.25,1509985105,
써니전자(주),004770,2018/12,54612565,29.66,77.12,-0.05,1016851,3.79,1.14,18683985,
씨에스윈드(주),112610,2018/12,606391654,90.38,52.53,60.85,-20528787,2.74,1.64,502207596,
씨제이(주),001040,2018/12,31729548648,153.39,39.46,9.76,1541092351,2.38,1.3,29523435477,
씨제이대한통운(주),000120,2018/12,7868566775,151.33,39.79,29.66,61839216,1.62,1.09,9219680477,
씨제이씨지브이(주),079160,2018/12,2234185993,306.01,24.63,3.21,108733820,5.23,2.4,1769356467,
씨제이씨푸드(주),011150,2018/12,,,,,,2.21,1.13,,
씨제이제일제당(주),097950,2018/12,19497022884,166.78,37.48,13.31,471425123,1.43,1.12,18670059989,
아남전자(주),008700,2018/12,139496189,153.83,39.4,9.09,-4352412,7.86,2.74,192311895,
아세아(주),002030,2018/12,2840279787,105.25,48.72,35.89,237099419,1,0.59,1627628401,
아세아시멘트(주),183190,2018/12,1928711184,145.4,40.75,82.96,89319577,1.2,0.52,843763220,
아세아제지(주),002310,2018/12,812379764,52.27,65.67,6.49,146184635,0.9,0.31,775844758,
아시아나아이디티(주),267850,2018/12,215213977,39.25,71.82,-7.38,17040161,1.23,0.88,245356818,
아시아나항공(주),020560,2018/12,8191104570,649.29,13.35,15.36,717036968,1.62,0.92,7183387208,
아이에스동서(주),010780,2018/12,2182677489,97.03,50.75,-6.4,256133932,1.23,0.77,1715600368,
아주스틸(주),139990,2018/12,,,,,,,,,
애경산업(주),018250,2018/12,410172265,32.7,75.36,11.24,41227992,6.85,2.39,699584480,
애경케미칼(주),161000,2018/12,498468498,45.78,68.6,7.45,46371956,1.99,0.74,1031357749,
에스디바이오센서(주),137310,2018/12,,,,,,,,,
에스엘(주),005850,2018/12,1709312924,67.12,59.84,7.33,53035423,1.38,0.59,1598634354,
에스지씨에너지(주),005090,2018/12,759129159,139.16,41.81,8.38,25421548,1.57,0.68,346781204,
에스케이(주),034730,2018/12,119456991000,134.75,42.6,8.8,7856509000,2.17,1.61,101502020000,
에스케이가스(주),018670,2018/12,3755607242,128.61,43.74,2.53,-94377978,0.67,0.44,6859163776,
에스케이네트웍스(주),001740,2018/12,7769042000,236.05,29.76,-8,-199010000,0.79,0.47,13986475000,
에스케이디스커버리(주),006120,2018/12,4805607747,107.27,48.25,2.85,-158125499,1.57,0.47,6939172193,
에스케이디앤디(주),210980,2018/12,1490079875,328.42,23.34,70.12,-134456394,1.86,1.15,562772314,
에스케이렌터카(주),068400,2018/12,1173209251,375.06,21.05,2.47,-25344892,1.6,0.85,652521822,
에스케이바이오사이언스(주),302440,2018/12,,,,,,,,,
에스케이바이오팜(주),326030,2018/12,95535523,62.95,61.37,-98.71,-141281399,0,0,1098738,
에스케이씨(주),011790,2018/12,3833128681,126.17,44.21,4.31,231587576,1.28,0.8,2767834347,
에스케이오션플랜트(주),100090,2018/12,538058343,138.4,41.95,16.98,-13431743,0,0,143966170,
에스케이증권(주),001510,2018/12,,,,,-235267942,,,534278552,
에스케이케미칼(주),285130,2018/12,1950805011,168.87,37.19,1457.12,67370211,2.25,1,1367719213,
에스케이텔레콤(주),017670,2018/12,42369111000,89.58,52.75,-3.69,4332580000,1.91,1.45,16873960000,
에스케이하이닉스(주),000660,2018/12,63658335000,35.87,73.6,34.33,22227199000,1.66,0.99,40445066000,
에쓰-오일(주),010950,2018/12,15955044000,146.63,40.55,21.88,-288185000,2.53,1.77,25463295000,
에쓰씨엔지니어링(주),023960,2018/12,367044258,152.68,39.58,-0.34,30793583,3.91,0.84,250825145,
에어부산(주),298690,2018/12,,,,,,0.46,0.28,,
에이치디씨(주),012630,2018/12,3409742247,61.9,61.77,-71.12,127946072,1.39,0.44,1547840799,
에이치디씨랩스(주),039570,2018/12,290040645,39.69,71.59,3.02,37071965,1.69,0.76,271978422,
에이치디씨현대산업개발(주),294870,2018/12,4863355064,,,,454640185,,,2792736856,
에이치디씨현대이피(주),089470,2018/12,600353780,112.69,47.02,-0.39,8202565,1.14,0.54,910809614,
에이치디한국조선해양(주),009540,2018/12,24729898792,88.62,53.02,-15.19,126519621,0.93,0.55,13119891213,
에이치디현대건설기계(주),267270,2018/12,3126514886,99.37,50.16,71.4,-59637152,2.11,0.39,3233935220,
에이치디현대에너지솔루션(주),322000,2018/12,,,,,-40528216,0,0,,
에이치디현대인프라코어(주),042670,2018/12,11029166692,188.66,34.64,17.7,837777742,1.96,1.23,7730107943,
에이치디현대일렉트릭(주),267260,2018/12,2326055715,173.24,36.6,33.86,-4026714,1.6,0.26,1940412136,
에이치에스디엔진(주),082740,2018/12,743406486,221.78,31.08,-33.5,18438513,1.52,0.7,511302114,
에이치엘디앤아이한라(주),014790,2018/12,1793753461,575.21,14.81,-31.22,133714016,1.63,0.54,1320997313,
에이치엘만도(주),204320,2018/12,4437275124,199.46,33.39,-0.35,286855273,4.26,0.36,5664832721,
에이치엘비글로벌(주),003580,2018/12,159993622,121.12,45.22,0,572707,4.16,1.13,13237690,
에이치엘홀딩스(주),060980,2018/12,1724148921,99.27,50.18,-3.87,813740,0.86,0.5,886548283,
에이치엠엠(주),011200,2018/12,4121440000,296.42,25.23,3.86,-416902000,2.04,1.01,5222124000,
에이케이홀딩스(주),006840,2018/12,3397931239,130.54,43.38,9.4,317257801,2.4,1.15,3711183103,
